"","rules","support","confidence","lift","count"
"1710","{action,calls} => {street}",0.590909090909091,1,1.46666666666667,13
"1715","{game,news} => {street}",0.590909090909091,0.928571428571429,1.36190476190476,13
"1718","{calls,tonight} => {street}",0.590909090909091,0.928571428571429,1.36190476190476,13
"10315","{family,game,news} => {street}",0.590909090909091,0.928571428571429,1.36190476190476,13
